UF;COD_UF;CÓDI52;NOME;População;IDHM;IDHM_Renda;IDHM_Longevidade;IDHM_Educação
MG;31;3158003;Santa Maria de Itabira;10.964;0.648;0.622;0.821;0.533
MG;31;3158102;Santa Maria do Salto;5.393;0.613;0.593;0.765;0.507
MG;31;3158201;Santa Maria do Suaçuí;14.869;0.640;0.629;0.817;0.511
MG;31;3159209;Santa Rita de Caldas;9.218;0.690;0.693;0.823;0.576
MG;31;3159407;Santa Rita de Ibitipoca;3.595;0.630;0.625;0.793;0.505
MG;31;3159308;Santa Rita de Jacutinga;5.065;0.682;0.676;0.826;0.567
MG;31;3159357;Santa Rita de Minas;7.042;0.613;0.627;0.791;0.464
MG;31;3159506;Santa Rita do Itueto;5.739;0.607;0.609;0.779;0.472
MG;31;3159605;Santa Rita do Sapucaí;41.425;0.721;0.727;0.830;0.620
MG;31;3159704;Santa Rosa da Serra;3.368;0.705;0.695;0.866;0.583
MG;31;3159803;Santa Vitória;19.389;0.710;0.718;0.865;0.576
MG;31;3158300;Santana da Vargem;7.349;0.698;0.681;0.850;0.587
MG;31;3158409;Santana de Cataguases;3.836;0.694;0.643;0.793;0.655
MG;31;3158508;Santana de Pirapama;8.032;0.628;0.617;0.816;0.493
MG;31;3158607;Santana do Deserto;4.016;0.651;0.660;0.849;0.493
MG;31;3158706;Santana do Garambéu;2.400;0.667;0.648;0.822;0.558
MG;31;3158805;Santana do Jacaré;4.828;0.647;0.655;0.790;0.523
MG;31;3158904;Santana do Manhuaçu;8.844;0.621;0.622;0.809;0.475
MG;31;3158953;Santana do Paraíso;31.604;0.685;0.663;0.878;0.552
MG;31;3159001;Santana do Riacho;4.258;0.665;0.641;0.834;0.551
MG;31;3159100;Santana dos Montes;3.897;0.647;0.608;0.801;0.557
MG;31;3159902;Santo Antônio do Amparo;18.367;0.672;0.641;0.823;0.576
MG;31;3160009;Santo Antônio do Aventureiro;3.659;0.671;0.660;0.841;0.545
MG;31;3160108;Santo Antônio do Grama;4.103;0.633;0.626;0.823;0.493
MG;31;3160207;Santo Antônio do Itambé;4.093;0.558;0.537;0.794;0.408
MG;31;3160306;Santo Antônio do Jacinto;12.008;0.574;0.575;0.772;0.427
MG;31;3160405;Santo Antônio do Monte;27.752;0.724;0.736;0.840;0.615
MG;31;3160454;Santo Antônio do Retiro;7.290;0.570;0.504;0.784;0.469
MG;31;3160504;Santo Antônio do Rio Abaixo;1.816;0.669;0.616;0.823;0.591
MG;31;3160603;Santo Hipólito;3.246;0.657;0.641;0.824;0.536
MG;31;3160702;Santos Dumont;47.559;0.741;0.688;0.847;0.697
MG;31;3160801;São Bento Abade;5.043;0.672;0.651;0.801;0.581
MG;31;3160900;São Brás do Suaçuí;3.712;0.664;0.675;0.801;0.541
MG;31;3160959;São Domingos das Dores;5.661;0.638;0.602;0.800;0.539
MG;31;3161007;São Domingos do Prata;17.798;0.690;0.674;0.823;0.593
MG;31;3161056;São Félix de Minas;3.462;0.620;0.589;0.795;0.510
MG;31;3161106;São Francisco;56.423;0.723;0.705;0.814;0.658
MG;31;3161205;São Francisco de Paula;6.670;0.685;0.701;0.860;0.534
MG;31;3161304;São Francisco de Sales;6.150;0.688;0.711;0.867;0.528
MG;31;3161403;São Francisco do Glória;5.145;0.663;0.647;0.833;0.541
MG;31;3161502;São Geraldo;11.559;0.651;0.656;0.831;0.507
MG;31;3161601;São Geraldo da Piedade;4.289;0.600;0.625;0.774;0.447
MG;31;3161650;São Geraldo do Baixio;3.834;0.630;0.631;0.824;0.482
MG;31;3161700;São Gonçalo do Abaeté;6.780;0.670;0.665;0.796;0.568
MG;31;3161809;São Gonçalo do Pará;11.654;0.689;0.682;0.842;0.570
MG;31;3161908;São Gonçalo do Rio Abaixo;10.588;0.667;0.658;0.792;0.569
MG;31;3125507;São Gonçalo do Rio Preto;3.189;0.640;0.593;0.815;0.542
MG;31;3162005;São Gonçalo do Sapucaí;25.274;0.715;0.706;0.850;0.609
MG;31;3162104;São Gotardo;34.425;0.736;0.739;0.855;0.632
MG;31;3162203;São João Batista do Glória;7.341;0.724;0.713;0.845;0.631
MG;31;3162252;São João da Lagoa;4.902;0.634;0.575;0.813;0.546
MG;31;3162302;São João da Mata;2.810;0.653;0.676;0.822;0.501
MG;31;3162401;São João da Ponte;25.906;0.569;0.559;0.786;0.419
MG;31;3162450;São João das Missões;12.652;0.529;0.502;0.776;0.381
MG;31;3162500;São João del Rei;89.378;0.758;0.733;0.860;0.690
MG;31;3162559;São João do Manhuaçu;11.153;0.650;0.659;0.836;0.498
MG;31;3162575;São João do Manteninha;5.650;0.640;0.623;0.805;0.522
MG;31;3162609;São João do Oriente;7.888;0.648;0.631;0.805;0.536
MG;31;3162658;São João do Pacuí;4.339;0.625;0.606;0.798;0.504
MG;31;3162708;São João do Paraíso;23.526;0.615;0.583;0.808;0.493
MG;31;3162807;São João Evangelista;16.057;0.638;0.620;0.806;0.520
MG;31;3162906;São João Nepomuceno;26.336;0.708;0.696;0.850;0.600
MG;31;3162922;São Joaquim de Bicas;29.162;0.662;0.664;0.844;0.518
MG;31;3162948;São José da Barra;7.270;0.739;0.722;0.876;0.637
MG;31;3162955;São José da Lapa;22.257;0.729;0.677;0.844;0.679
MG;31;3163003;São José da Safira;4.274;0.583;0.600;0.765;0.432
MG;31;3163102;São José da Varginha;4.702;0.704;0.682;0.857;0.597
MG;31;3163201;São José do Alegre;4.197;0.717;0.676;0.837;0.652
MG;31;3163300;São José do Divino;3.944;0.658;0.627;0.778;0.583
MG;31;3163409;São José do Goiabal;5.673;0.666;0.657;0.814;0.553
MG;31;3163508;São José do Jacuri;6.671;0.566;0.582;0.749;0.417
MG;31;3163607;São José do Mantimento;2.755;0.657;0.612;0.823;0.562
MG;31;3163706;São Lourenço;44.781;0.759;0.746;0.871;0.673
MG;31;3163805;São Miguel do Anta;7.019;0.644;0.616;0.828;0.523
MG;31;3163904;São Pedro da União;4.979;0.674;0.680;0.836;0.539
MG;31;3164100;São Pedro do Suaçuí;5.552;0.622;0.611;0.785;0.501
MG;31;3164001;São Pedro dos Ferros;8.284;0.659;0.631;0.789;0.576
MG;31;3164209;São Romão;11.553;0.640;0.586;0.787;0.568
MG;31;3164308;São Roque de Minas;7.035;0.672;0.699;0.838;0.517
MG;31;3164407;São Sebastião da Bela Vista;5.348;0.692;0.687;0.848;0.569
MG;31;3164431;São Sebastião da Vargem Alegre;2.973;0.660;0.631;0.827;0.552
MG;31;3164472;São Sebastião do Anta;6.286;0.607;0.597;0.766;0.490
MG;31;3164506;São Sebastião do Maranhão;10.620;0.581;0.564;0.816;0.427
MG;31;3164605;São Sebastião do Oeste;6.430;0.626;0.678;0.832;0.434
MG;31;3164704;São Sebastião do Paraíso;69.574;0.722;0.735;0.836;0.613
MG;31;3164803;São Sebastião do Rio Preto;1.601;0.632;0.662;0.809;0.472
MG;31;3164902;São Sebastião do Rio Verde;2.228;0.676;0.645;0.845;0.568
MG;31;3165206;São Thomé das Letras;7.037;0.667;0.640;0.801;0.578
MG;31;3165008;São Tiago;11.017;0.662;0.660;0.825;0.533
MG;31;3165107;São Tomás de Aquino;7.238;0.700;0.692;0.874;0.568
MG;31;3165305;São Vicente de Minas;7.552;0.715;0.673;0.845;0.644
MG;31;3165404;Sapucaí-Mirim;6.739;0.680;0.664;0.842;0.563
MG;31;3165503;Sardoá;6.083;0.636;0.594;0.812;0.533
MG;31;3165537;Sarzedo;29.889;0.734;0.706;0.871;0.643
MG;31;3165560;Sem-Peixe;2.814;0.654;0.623;0.826;0.543
MG;31;3165578;Senador Amaral;5.419;0.661;0.623;0.821;0.564
MG;31;3165602;Senador Cortes;2.047;0.674;0.689;0.834;0.534
MG;31;3165701;Senador Firmino;7.700;0.644;0.639;0.829;0.505
MG;31;3165800;Senador José Bento;1.735;0.684;0.663;0.824;0.585
MG;31;3165909;Senador Modestino Gonçalves;4.484;0.620;0.566;0.782;0.539
MG;31;3166006;Senhora de Oliveira;5.879;0.631;0.603;0.801;0.521
MG;31;3166105;Senhora do Porto;3.599;0.565;0.595;0.802;0.378
MG;31;3166204;Senhora dos Remédios;10.585;0.626;0.578;0.776;0.548
MG;31;3166303;Sericita;7.406;0.560;0.602;0.776;0.375
MG;31;3166402;Seritinga;1.865;0.660;0.657;0.853;0.512
MG;31;3166501;Serra Azul de Minas;4.363;0.557;0.537;0.809;0.398
MG;31;3166600;Serra da Saudade;818;0.677;0.663;0.863;0.542
MG;31;3166808;Serra do Salitre;11.325;0.696;0.722;0.852;0.549
MG;31;3166709;Serra dos Aimorés;8.767;0.651;0.653;0.784;0.539
MG;31;3166907;Serrania;7.796;0.677;0.655;0.833;0.569
MG;31;3166956;Serranópolis de Minas;4.712;0.633;0.608;0.773;0.539
MG;31;3167004;Serranos;2.030;0.643;0.638;0.834;0.499
MG;31;3167103;Serro;21.427;0.656;0.650;0.834;0.520
MG;31;3167202;Sete Lagoas;232.107;0.760;0.742;0.840;0.705
MG;31;3165552;Setubinha;11.837;0.542;0.536;0.743;0.400
MG;31;3167301;Silveirânia;2.282;0.652;0.645;0.841;0.511
MG;31;3167400;Silvianópolis;6.283;0.699;0.706;0.865;0.559
MG;31;3167509;Simão Pereira;2.640;0.638;0.645;0.843;0.478
MG;31;3167608;Simonésia;19.421;0.632;0.622;0.823;0.493
MG;31;3167707;Sobrália;5.842;0.631;0.611;0.805;0.510
MG;31;3167806;Soledade de Minas;6.055;0.697;0.673;0.831;0.606
MG;31;3167905;Tabuleiro;4.021;0.681;0.666;0.821;0.578
MG;31;3168002;Taiobeiras;33.315;0.670;0.639;0.815;0.578
MG;31;3168051;Taparuba;3.203;0.645;0.604;0.799;0.557
MG;31;3168101;Tapira;4.542;0.712;0.759;0.847;0.561
MG;31;3168200;Tapiraí;1.922;0.681;0.647;0.846;0.578
MG;31;3168309;Taquaraçu de Minas;4.030;0.651;0.643;0.818;0.525
MG;31;3168408;Tarumirim;14.672;0.633;0.614;0.829;0.499
MG;31;3168507;Teixeiras;11.793;0.675;0.685;0.804;0.558
MG;31;3168606;Teófilo Otoni;141.046;0.701;0.698;0.824;0.598
MG;31;3168705;Timóteo;87.542;0.770;0.737;0.836;0.742
MG;31;3168804;Tiradentes;7.640;0.740;0.741;0.885;0.619
MG;31;3168903;Tiros;6.871;0.683;0.703;0.852;0.532
MG;31;3169000;Tocantins;16.637;0.688;0.682;0.800;0.597
MG;31;3169059;Tocos do Moji;4.124;0.696;0.661;0.808;0.631
MG;31;3169109;Toledo;6.153;0.768;0.755;0.855;0.702
MG;31;3169208;Tombos;9.033;0.718;0.699;0.871;0.607
MG;31;3169307;Três Corações;77.921;0.744;0.730;0.855;0.660
MG;31;3169356;Três Marias;31.028;0.752;0.706;0.866;0.695
MG;31;3169406;Três Pontas;56.649;0.731;0.714;0.850;0.643
MG;31;3169505;Tumiritinga;6.669;0.626;0.615;0.827;0.482
MG;31;3169604;Tupaciguara;25.363;0.719;0.711;0.863;0.605
MG;31;3169703;Turmalina;19.454;0.736;0.724;0.817;0.675
MG;31;3169802;Turvolândia;4.964;0.696;0.707;0.829;0.576
MG;31;3169901;Ubá;111.012;0.724;0.727;0.841;0.620
MG;31;3170008;Ubaí;12.397;0.609;0.552;0.787;0.519
MG;31;3170057;Ubaporanga;12.558;0.614;0.604;0.805;0.475
MG;31;3170107;Uberaba;322.126;0.772;0.772;0.845;0.705
MG;31;3170206;Uberlândia;662.362;0.789;0.776;0.885;0.716
MG;31;3170305;Umburatiba;2.727;0.638;0.599;0.815;0.531
MG;31;3170404;Unaí;82.887;0.736;0.723;0.847;0.651
MG;31;3170438;União de Minas;4.474;0.672;0.684;0.829;0.534
MG;31;3170479;Uruana de Minas;3.336;0.664;0.612;0.793;0.602
MG;31;3170503;Urucânia;10.585;0.633;0.628;0.811;0.498
MG;31;3170529;Urucuia;15.556;0.619;0.559;0.781;0.543
MG;31;3170578;Vargem Alegre;6.634;0.631;0.631;0.819;0.486
MG;31;3170602;Vargem Bonita;2.213;0.718;0.705;0.801;0.656
MG;31;3170651;Vargem Grande do Rio Pardo;4.989;0.634;0.563;0.811;0.559
MG;31;3170701;Varginha;132.353;0.778;0.760;0.875;0.707
MG;31;3170750;Varjão de Minas;6.762;0.711;0.673;0.847;0.631
MG;31;3170800;Várzea da Palma;38.534;0.666;0.634;0.814;0.573
MG;31;3170909;Varzelândia;19.702;0.594;0.546;0.806;0.477
MG;31;3171006;Vazante;20.652;0.742;0.707;0.866;0.666
MG;31;3171030;Verdelândia;9.056;0.584;0.542;0.797;0.462
MG;31;3171071;Veredinha;5.773;0.632;0.579;0.785;0.555
MG;31;3171105;Veríssimo;3.826;0.667;0.683;0.869;0.501
MG;31;3171154;Vermelho Novo;4.883;0.612;0.610;0.790;0.475
MG;31;3171204;Vespasiano;118.557;0.688;0.677;0.811;0.592
MG;31;3171303;Viçosa;77.318;0.775;0.758;0.883;0.696
MG;31;3171402;Vieiras;3.765;0.668;0.623;0.808;0.592
MG;31;3171600;Virgem da Lapa;14.030;0.610;0.585;0.797;0.488
MG;31;3171709;Virgínia;8.867;0.651;0.635;0.829;0.523
MG;31;3171808;Virginópolis;10.810;0.675;0.638;0.831;0.580
MG;31;3171907;Virgolândia;5.664;0.620;0.602;0.795;0.497
MG;31;3172004;Visconde do Rio Branco;41.182;0.709;0.709;0.850;0.591
MG;31;3172103;Volta Grande;5.288;0.669;0.669;0.841;0.531
MG;31;3172202;Wenceslau Braz;2.617;0.687;0.692;0.790;0.594
ES;32;3200102;Afonso Cláudio;32.454;0.667;0.661;0.825;0.544
ES;32;3200169;Água Doce do Norte;12.025;0.652;0.619;0.819;0.546
ES;32;3200136;Águia Branca;10.065;0.678;0.660;0.792;0.595
ES;32;3200201;Alegre;32.205;0.721;0.708;0.839;0.630
ES;32;3200300;Alfredo Chaves;14.973;0.710;0.703;0.832;0.611
ES;32;3200359;Alto Rio Novo;7.934;0.664;0.634;0.815;0.567
ES;32;3200409;Anchieta;27.624;0.730;0.696;0.856;0.654
ES;32;3200508;Apiacá;7.924;0.673;0.659;0.841;0.549
ES;32;3200607;Aracruz;95.056;0.752;0.717;0.838;0.707
ES;32;3200706;Atilio Vivacqua;11.181;0.708;0.663;0.841;0.637
ES;32;3200805;Baixo Guandu;31.467;0.702;0.670;0.811;0.637
ES;32;3200904;Barra de São Francisco;44.599;0.683;0.673;0.815;0.580
ES;32;3201001;Boa Esperança;15.318;0.720;0.687;0.808;0.673
ES;32;3201100;Bom Jesus do Norte;10.176;0.734;0.689;0.854;0.673
ES;32;3201159;Brejetuba;12.755;0.656;0.630;0.828;0.540
ES;32;3201209;Cachoeiro de Itapemirim;208.702;0.746;0.733;0.837;0.677
ES;32;3201308;Cariacica;381.802;0.718;0.699;0.844;0.628
ES;32;3201407;Castelo;37.829;0.726;0.703;0.852;0.639
ES;32;3201506;Colatina;122.646;0.746;0.738;0.841;0.668
ES;32;3201605;Conceição da Barra;31.127;0.681;0.648;0.810;0.603
ES;32;3201704;Conceição do Castelo;12.766;0.670;0.685;0.810;0.541
ES;32;3201803;Divino de São Lourenço;4.649;0.632;0.622;0.819;0.496
ES;32;3201902;Domingos Martins;34.416;0.669;0.680;0.833;0.528
ES;32;3202009;Dores do Rio Preto;6.890;0.654;0.635;0.813;0.542
ES;32;3202108;Ecoporanga;24.271;0.662;0.631;0.819;0.562
ES;32;3202207;Fundão;19.985;0.718;0.708;0.839;0.623
ES;32;3202256;Governador Lindenberg;12.284;0.694;0.669;0.823;0.608
ES;32;3202306;Guaçuí;30.685;0.703;0.691;0.846;0.595
ES;32;3202405;Guarapari;119.802;0.731;0.746;0.837;0.626
ES;32;3202454;Ibatiba;25.244;0.647;0.651;0.830;0.501
ES;32;3202504;Ibiraçu;12.358;0.726;0.733;0.835;0.625
ES;32;3202553;Ibitirama;9.386;0.622;0.609;0.821;0.481
ES;32;3202603;Iconha;13.788;0.729;0.709;0.830;0.658
ES;32;3202652;Irupi;13.096;0.637;0.658;0.798;0.493
ES;32;3202702;Itaguaçu;14.829;0.702;0.672;0.802;0.641
ES;32;3202801;Itapemirim;34.272;0.654;0.640;0.808;0.540
ES;32;3202900;Itarana;11.289;0.684;0.696;0.809;0.568
ES;32;3203007;Iúna;29.585;0.666;0.665;0.829;0.537
ES;32;3203056;Jaguaré;28.644;0.678;0.678;0.810;0.568
ES;32;3203106;Jerônimo Monteiro;11.876;0.698;0.685;0.844;0.589
ES;32;3203130;João Neiva;17.022;0.753;0.751;0.857;0.663
ES;32;3203163;Laranja da Terra;11.438;0.656;0.633;0.810;0.550
ES;32;3203205;Linhares;163.662;0.724;0.721;0.834;0.630
ES;32;3203304;Mantenópolis;15.121;0.657;0.636;0.810;0.551
ES;32;3203320;Marataízes;37.923;0.696;0.676;0.847;0.588
ES;32;3203346;Marechal Floriano;16.127;0.710;0.715;0.849;0.589
ES;32;3203353;Marilândia;12.353;0.696;0.668;0.823;0.612
ES;32;3203403;Mimoso do Sul;27.349;0.670;0.672;0.827;0.541
ES;32;3203502;Montanha;19.224;0.667;0.679;0.816;0.535
ES;32;3203601;Mucurici;5.885;0.666;0.617;0.828;0.577
ES;32;3203700;Muniz Freire;18.909;0.645;0.637;0.821;0.512
ES;32;3203809;Muqui;15.626;0.694;0.673;0.802;0.619
ES;32;3203908;Nova Venécia;50.294;0.712;0.692;0.841;0.621
ES;32;3204005;Pancas;23.418;0.667;0.648;0.815;0.562
ES;32;3204054;Pedro Canário;26.128;0.654;0.643;0.812;0.536
ES;32;3204104;Pinheiros;26.589;0.673;0.668;0.816;0.558
ES;32;3204203;Piúma;20.716;0.727;0.702;0.852;0.643
ES;32;3204252;Ponto Belo;7.749;0.669;0.631;0.783;0.605
ES;32;3204302;Presidente Kennedy;11.309;0.669;0.628;0.820;0.582
ES;32;3204351;Rio Bananal;19.181;0.681;0.680;0.802;0.579
ES;32;3204401;Rio Novo do Sul;12.045;0.711;0.692;0.837;0.620
ES;32;3204500;Santa Leopoldina;12.885;0.626;0.646;0.797;0.477
ES;32;3204559;Santa Maria de Jetibá;38.850;0.671;0.695;0.834;0.521
ES;32;3204609;Santa Teresa;23.735;0.714;0.722;0.834;0.604
ES;32;3204658;São Domingos do Norte;8.709;0.682;0.679;0.811;0.575
ES;32;3204708;São Gabriel da Palha;36.328;0.709;0.739;0.835;0.578
ES;32;3204807;São José do Calçado;11.012;0.688;0.669;0.814;0.599
ES;32;3204906;São Mateus;124.575;0.735;0.719;0.843;0.655
ES;32;3204955;São Roque do Canaã;12.384;0.700;0.686;0.803;0.623
ES;32;3205002;Serra;485.376;0.739;0.720;0.844;0.664
ES;32;3205010;Sooretama;27.966;0.662;0.650;0.802;0.556
ES;32;3205036;Vargem Alta;21.141;0.663;0.658;0.814;0.544
ES;32;3205069;Venda Nova do Imigrante;23.744;0.728;0.731;0.845;0.624
ES;32;3205101;Viana;74.499;0.686;0.672;0.816;0.589
ES;32;3205150;Vila Pavão;9.368;0.681;0.647;0.830;0.588
ES;32;3205176;Vila Valério;14.657;0.675;0.686;0.816;0.549
ES;32;3205200;Vila Velha;472.762;0.800;0.807;0.864;0.734
ES;32;3205309;Vitória;355.875;0.845;0.876;0.855;0.805
RJ;33;3300100;Angra dos Reis;188.276;0.724;0.740;0.846;0.605
RJ;33;3300159;Aperibé;11.023;0.692;0.670;0.785;0.631
RJ;33;3300209;Araruama;122.865;0.718;0.714;0.839;0.617
RJ;33;3300225;Areal;11.970;0.684;0.686;0.823;0.566
RJ;33;3300233;Armação dos Búzios;31.067;0.728;0.750;0.824;0.624
RJ;33;3300258;Arraial do Cabo;29.097;0.733;0.722;0.805;0.677
RJ;33;3300308;Barra do Piraí;96.865;0.733;0.723;0.819;0.665
RJ;33;3300407;Barra Mansa;179.915;0.729;0.720;0.819;0.657
RJ;33;3300456;Belford Roxo;481.127;0.684;0.662;0.808;0.598
RJ;33;3300506;Bom Jardim;26.278;0.660;0.707;0.809;0.503
RJ;33;3300605;Bom Jesus do Itabapoana;35.964;0.732;0.723;0.819;0.662
RJ;33;3300704;Cabo Frio;208.451;0.735;0.743;0.836;0.640
RJ;33;3300803;Cachoeiras de Macacu;56.290;0.700;0.695;0.817;0.603
RJ;33;3300902;Cambuci;14.836;0.691;0.672;0.809;0.608
RJ;33;3301009;Campos dos Goytacazes;483.970;0.716;0.715;0.830;0.619
RJ;33;3301108;Cantagalo;19.759;0.709;0.705;0.822;0.614
RJ;33;3300936;Carapebus;15.008;0.713;0.699;0.805;0.644
RJ;33;3301157;Cardoso Moreira;12.558;0.648;0.653;0.782;0.534
RJ;33;3301207;Carmo;18.200;0.696;0.683;0.813;0.608
RJ;33;3301306;Casimiro de Abreu;40.305;0.726;0.734;0.811;0.642
RJ;33;3300951;Comendador Levy Gasparian;8.250;0.685;0.676;0.785;0.605
RJ;33;3301405;Conceição de Macabu;22.163;0.712;0.698;0.806;0.642
RJ;33;3301504;Cordeiro;21.063;0.729;0.724;0.826;0.649
RJ;33;3301603;Duas Barras;11.121;0.659;0.677;0.790;0.534
RJ;33;3301702;Duque de Caxias;882.729;0.711;0.692;0.833;0.624
RJ;33;3301801;Engenheiro Paulo de Frontin;13.626;0.722;0.674;0.805;0.694
RJ;33;3301850;Guapimirim;56.515;0.698;0.692;0.812;0.604
RJ;33;3301876;Iguaba Grande;25.901;0.761;0.744;0.841;0.704
RJ;33;3301900;Itaboraí;229.007;0.693;0.690;0.813;0.593
RJ;33;3302007;Itaguaí;119.143;0.715;0.703;0.814;0.638
RJ;33;3302056;Italva;14.569;0.688;0.692;0.792;0.595
RJ;33;3302106;Itaocara;22.779;0.713;0.696;0.820;0.635
RJ;33;3302205;Itaperuna;99.021;0.730;0.716;0.837;0.649
RJ;33;3302254;Itatiaia;30.240;0.737;0.735;0.836;0.652
RJ;33;3302270;Japeri;99.863;0.659;0.637;0.809;0.555
RJ;33;3302304;Laje do Muriaé;7.298;0.668;0.649;0.800;0.575
RJ;33;3302403;Macaé;234.628;0.764;0.792;0.828;0.681
RJ;33;3302452;Macuco;5.398;0.703;0.687;0.801;0.631
RJ;33;3302502;Magé;234.809;0.709;0.685;0.832;0.626
RJ;33;3302601;Mangaratiba;40.779;0.753;0.746;0.845;0.676
RJ;33;3302700;Maricá;146.549;0.765;0.761;0.850;0.692
RJ;33;3302809;Mendes;18.099;0.736;0.707;0.806;0.700
RJ;33;3302858;Mesquita;170.751;0.737;0.704;0.839;0.678
RJ;33;3302908;Miguel Pereira;24.842;0.745;0.740;0.828;0.675
RJ;33;3303005;Miracema;26.665;0.713;0.696;0.805;0.646
RJ;33;3303104;Natividade;15.013;0.730;0.707;0.806;0.683
RJ;33;3303203;Nilópolis;158.309;0.753;0.731;0.817;0.716
RJ;33;3303302;Niterói;496.696;0.837;0.887;0.854;0.773
RJ;33;3303401;Nova Friburgo;184.786;0.745;0.758;0.846;0.645
RJ;33;3303500;Nova Iguaçu;807.492;0.713;0.691;0.818;0.641
RJ;33;3303609;Paracambi;49.521;0.720;0.689;0.812;0.666
RJ;33;3303708;Paraíba do Sul;42.356;0.702;0.697;0.812;0.610
RJ;33;3303807;Paraty;40.478;0.693;0.726;0.842;0.544
RJ;33;3303856;Paty do Alferes;26.818;0.671;0.683;0.806;0.549
RJ;33;3303906;Petrópolis;298.142;0.745;0.763;0.847;0.639
RJ;33;3303955;Pinheiral;23.887;0.715;0.709;0.801;0.643
RJ;33;3304003;Piraí;27.838;0.708;0.714;0.803;0.620
RJ;33;3304102;Porciúncula;18.059;0.697;0.698;0.802;0.606
RJ;33;3304110;Porto Real;18.266;0.713;0.688;0.817;0.645
RJ;33;3304128;Quatis;13.543;0.690;0.676;0.806;0.603
RJ;33;3304144;Queimados;143.632;0.680;0.659;0.810;0.589
RJ;33;3304151;Quissamã;22.700;0.704;0.698;0.821;0.610
RJ;33;3304201;Resende;125.214;0.768;0.762;0.839;0.709
RJ;33;3304300;Rio Bonito;57.615;0.710;0.705;0.819;0.620
RJ;33;3304409;Rio Claro;17.826;0.803;0.784;0.862;0.766
RJ;33;3304508;Rio das Flores;8.892;0.680;0.664;0.822;0.575
RJ;33;3304524;Rio das Ostras;131.976;0.773;0.784;0.854;0.689
RJ;33;3304557;Rio de Janeiro;6.476.631;0.799;0.840;0.845;0.719
RJ;33;3304607;Santa Maria Madalena;10.225;0.668;0.672;0.797;0.556
RJ;33;3304706;Santo Antônio de Pádua;41.178;0.718;0.709;0.806;0.648
RJ;33;3304805;São Fidélis;37.703;0.691;0.685;0.787;0.611
RJ;33;3304755;São Francisco de Itabapoana;41.291;0.639;0.618;0.791;0.533
RJ;33;3304904;São Gonçalo;1.038.081;0.739;0.711;0.833;0.681
RJ;33;3305000;São João da Barra;34.583;0.671;0.686;0.800;0.551
RJ;33;3305109;São João de Meriti;460.625;0.719;0.693;0.831;0.646
RJ;33;3305133;São José de Ubá;7.206;0.652;0.633;0.798;0.548
RJ;33;3305158;São José do Vale do Rio Preto;20.916;0.660;0.670;0.806;0.533
RJ;33;3305208;São Pedro da Aldeia;96.920;0.712;0.721;0.801;0.626
RJ;33;3305307;São Sebastião do Alto;9.054;0.646;0.638;0.789;0.536
RJ;33;3305406;Sapucaia;17.606;0.675;0.682;0.804;0.561
RJ;33;3305505;Saquarema;82.359;0.709;0.714;0.804;0.621
RJ;33;3305554;Seropédica;82.892;0.713;0.695;0.805;0.648
RJ;33;3305604;Silva Jardim;21.307;0.654;0.657;0.793;0.536
RJ;33;3305703;Sumidouro;15.127;0.611;0.658;0.796;0.436
RJ;33;3305752;Tanguá;32.426;0.654;0.644;0.793;0.548
RJ;33;3305802;Teresópolis;173.060;0.730;0.752;0.855;0.605
RJ;33;3305901;Trajano de Moraes;10.350;0.667;0.668;0.813;0.547
RJ;33;3306008;Três Rios;79.264;0.725;0.725;0.801;0.656
RJ;33;3306107;Valença;73.725;0.738;0.713;0.848;0.666
RJ;33;3306156;Varre-Sai;10.402;0.659;0.636;0.810;0.555
RJ;33;3306206;Vassouras;35.432;0.714;0.719;0.813;0.624
RJ;33;3306305;Volta Redonda;262.970;0.771;0.763;0.833;0.720
SP;35;3500105;Adamantina;35.048;0.790;0.772;0.852;0.750
SP;35;3500204;Adolfo;3.623;0.730;0.710;0.844;0.648
SP;35;3500303;Aguaí;34.863;0.715;0.703;0.858;0.606
SP;35;3500402;Águas da Prata;8.025;0.781;0.750;0.886;0.716
SP;35;3500501;Águas de Lindóia;18.313;0.745;0.725;0.846;0.675
SP;35;3500550;Águas de Santa Bárbara;5.944;0.757;0.744;0.840;0.695
SP;35;3500600;Águas de São Pedro;3.139;0.854;0.849;0.890;0.825
SP;35;3500709;Agudos;36.524;0.745;0.705;0.845;0.694
SP;35;3500758;Alambari;5.560;0.712;0.682;0.805;0.658
SP;35;3500808;Alfredo Marcondes;4.101;0.741;0.682;0.840;0.710
SP;35;3500907;Altair;4.060;0.687;0.698;0.800;0.581
SP;35;3501004;Altinópolis;16.179;0.730;0.726;0.843;0.635
SP;35;3501103;Alto Alegre;4.173;0.747;0.756;0.859;0.642
SP;35;3501152;Alumínio;18.061;0.766;0.729;0.841;0.732
SP;35;3501202;Álvares Florence;3.853;0.728;0.701;0.806;0.683
SP;35;3501301;Álvares Machado;24.651;0.758;0.712;0.834;0.732
SP;35;3501400;Álvaro de Carvalho;5.030;0.688;0.669;0.805;0.605
SP;35;3501509;Alvinlândia;3.168;0.722;0.721;0.791;0.659
SP;35;3501608;Americana;229.322;0.811;0.800;0.876;0.760
SP;35;3501707;Américo Brasiliense;38.202;0.751;0.709;0.852;0.701
SP;35;3501806;Américo de Campos;5.942;0.745;0.715;0.817;0.708
SP;35;3501905;Amparo;70.280;0.785;0.780;0.871;0.711
SP;35;3502002;Analândia;4.731;0.754;0.745;0.861;0.668
